x,y,z,signal,mito.p
405,476,1,0.131398528531405,1
405,477,1,0.116298977456962,1
405,478,1,0.101877205481212,1
405,479,1,0.0953378406713435,1
405,480,1,0.0957054649573754,1
406,474,1,0.172576524330892,1
406,475,1,0.155354221635376,1
406,476,1,0.144476164067027,1
406,477,1,0.134013101020081,1
406,478,1,0.117197929867813,1
406,479,1,0.104158298726611,1
406,480,1,0.0976062617776352,1
406,481,1,0.0957292883384387,1
406,482,1,0.0946410052723793,1
406,483,1,0.0944794896018246,1
407,471,1,0.10417204090403,1
407,472,1,0.138762351848988,1
407,477,1,0.16995858542955,1
407,478,1,0.142941464624197,1
407,479,1,0.121008636868336,1
407,480,1,0.109612644688416,1
407,481,1,0.105977267673282,1
407,482,1,0.102673674672188,1
407,483,1,0.0984880154266341,1
407,484,1,0.103097770530693,1
408,470,1,0.0889843920124069,1
408,471,1,0.0968289811388555,1
408,472,1,0.12298087377453,1
408,473,1,0.170884757691387,1
408,477,1,0.189784952597062,1
408,478,1,0.148936745009822,1
408,479,1,0.129161294833884,1
408,480,1,0.123479631856806,1
408,481,1,0.127200287318512,1
408,482,1,0.127727611816839,1
408,483,1,0.115267147929021,1
408,484,1,0.110243931223612,1
409,469,1,0.0871994178222119,1
409,470,1,0.0910463618505036,1
409,471,1,0.100684148832374,1
409,472,1,0.12863454743487,1
409,478,1,0.153320451514809,1
409,479,1,0.134320346290367,1
409,480,1,0.132239819102449,1
409,481,1,0.147431682021356,1
409,482,1,0.156026939092169,1
409,483,1,0.143273128409214,1
409,484,1,0.134152169931895,1
409,485,1,0.137173837895111,1
410,469,1,0.086619120416004,1
410,470,1,0.0952962594634669,1
410,471,1,0.114154668771925,1
410,472,1,0.147074914416172,1
410,479,1,0.158087929063722,1
410,480,1,0.146146830512857,1
410,481,1,0.162350805399803,1
410,482,1,0.171513964264472,1
410,483,1,0.173667855202704,1
410,484,1,0.180386156868675,1
410,489,1,0.137041898564408,1
411,469,1,0.0868039545057221,1
411,470,1,0.103167335043856,1
411,471,1,0.133558106302463,1
411,472,1,0.161167763828646,1
411,473,1,0.175098448333837,1
411,479,1,0.182731572641799,1
411,480,1,0.162325725625441,1
411,481,1,0.17047379084228,1
411,482,1,0.169962745353773,1
411,483,1,0.183130757046575,1
412,468,1,0.0794612734619726,1
412,469,1,0.0874283639407573,1
412,470,1,0.110419657964778,1
412,471,1,0.149577878302066,1
412,472,1,0.166897578529751,1
412,473,1,0.15188917307824,1
412,474,1,0.159154300390196,1
412,478,1,0.18332694676759,1
412,479,1,0.156120801891039,1
412,480,1,0.139115031667363,1
412,481,1,0.13330005874871,1
412,482,1,0.126948335376265,1
412,483,1,0.139325624825427,1
412,484,1,0.17264454991255,1
413,468,1,0.0802820529615583,1
413,469,1,0.0855031906859249,1
413,470,1,0.104706218456713,1
413,471,1,0.136571201936284,1
413,472,1,0.147722984923088,1
413,473,1,0.131324287109217,1
413,474,1,0.1383388451127,1
413,475,1,0.148189004642187,1
413,476,1,0.126157060079116,1
413,477,1,0.109547131893355,1
413,478,1,0.103543687957015,1
413,479,1,0.0992366515004967,1
413,480,1,0.0932274786511727,1
413,481,1,0.0871675992110668,1
413,482,1,0.082627156139221,1
413,483,1,0.0865050230724306,1
413,484,1,0.106440125369055,1
413,485,1,0.144021938815161,1
413,486,1,0.172415513622237,1
414,468,1,0.0822502742183575,1
414,469,1,0.0847243410583848,1
414,470,1,0.0947623464146359,1
414,471,1,0.10811576929647,1
414,472,1,0.110447935831173,1
414,473,1,0.0999073851783968,1
414,474,1,0.100706403224677,1
414,475,1,0.0983672754294965,1
414,476,1,0.0775951026005634,1
414,477,1,0.0655063507855861,1
414,478,1,0.0644710466388582,1
414,479,1,0.0647438823625369,1
414,480,1,0.0647053850291204,1
414,481,1,0.0635192595835036,1
414,482,1,0.0631005860539719,1
414,483,1,0.0626964662477695,1
414,484,1,0.0680838205975209,1
414,485,1,0.0881625424745095,1
414,486,1,0.118926594794718,1
414,487,1,0.144412755279882,1
414,488,1,0.163887957514718,1
415,467,1,0.0869065639660727,1
415,468,1,0.0857907905337245,1
415,469,1,0.0893526354779113,1
415,470,1,0.0952226853123608,1
415,471,1,0.0931683199600186,1
415,472,1,0.0854231061331807,1
415,473,1,0.075191045121087,1
415,474,1,0.0697582381888931,1
415,475,1,0.0646626135539084,1
415,476,1,0.0573816160108125,1
415,477,1,0.0528477975581774,1
415,478,1,0.0509374305076243,1
415,479,1,0.0491338628989007,1
415,480,1,0.0494590583624384,1
415,481,1,0.0495353436780309,1
415,482,1,0.0499307528914599,1
415,483,1,0.0489398252774116,1
415,484,1,0.0491728892400218,1
415,485,1,0.0553366345337769,1
415,486,1,0.0707519010132325,1
415,487,1,0.0888119535350411,1
415,488,1,0.109913493774637,1
415,489,1,0.137594423066121,1
415,490,1,0.15579570261072,1
415,493,1,0.15163083697483,1
415,494,1,0.144583167898197,1
416,467,1,0.0903520632839413,1
416,468,1,0.0878027270635725,1
416,469,1,0.0963430695277712,1
416,470,1,0.101981961029638,1
416,471,1,0.0925186744528906,1
416,472,1,0.0806182433693212,1
416,473,1,0.0689491810191266,1
416,474,1,0.0600130746658787,1
416,475,1,0.0546039468399196,1
416,476,1,0.050576845630935,1
416,486,1,0.0512405038307852,1
416,487,1,0.0591912732195909,1
416,488,1,0.0757040022510721,1
416,489,1,0.105133788934005,1
416,490,1,0.128914873426731,1
416,491,1,0.129957247040058,1
416,492,1,0.129133497883584,1
416,493,1,0.133891898141202,1
416,494,1,0.144647803021384,1
416,495,1,0.164234385423856,1
417,468,1,0.0873172362540714,1
417,469,1,0.100441226089814,1
